Name,ClassA,ClassB,ClassC,ClassD,ColorA,ColorB,PositionX,PositionY
00005839.png,0,0,0,0,0.34509803921568627,0.36470588235294116,0.375,0.25
00005840.png,1,1,1,1,0.8156862745098039,0.8823529411764706,0.453125,0.796875
00005841.png,0,1,1,1,0.13333333333333333,0.7764705882352941,0.53125,0.71875
00005842.png,1,0,1,1,0.9803921568627451,0.1843137254901961,0.703125,0.75
00005843.png,0,0,1,1,0.19607843137254902,0.17647058823529413,0.609375,0.59375
00005844.png,1,1,0,1,0.7215686274509804,0.9137254901960784,0.359375,0.765625
00005845.png,0,1,0,1,0.4196078431372549,0.7411764705882353,0.125,0.46875
00005846.png,1,0,0,1,0.611764705882353,0.12156862745098039,0.21875,0.484375
00005847.png,0,0,0,1,0.4588235294117647,0.20784313725490197,0.296875,0.421875
00005848.png,1,1,1,0,0.5607843137254902,0.5882352941176471,0.46875,0.296875
00005849.png,0,1,1,0,0.22745098039215686,0.8235294117647058,0.453125,0.375
00005850.png,1,0,1,0,0.8431372549019608,0.08627450980392157,0.421875,0.390625
00005851.png,0,0,1,0,0.38823529411764707,0.0196078431372549,0.640625,0.015625
00005852.png,1,1,0,0,0.6823529411764706,0.7372549019607844,0.125,0.265625
00005853.png,0,1,0,0,0.4117647058823529,0.6705882352941176,0.296875,0.25
00005854.png,1,0,0,0,0.592156862745098,0.30196078431372547,0.078125,0.109375
00005855.png,0,0,0,0,0.3058823529411765,0.21568627450980393,0.390625,0.0
00005856.png,1,1,1,1,0.6980392156862745,0.7725490196078432,0.546875,0.6875
00005857.png,0,1,1,1,0.33725490196078434,0.5647058823529412,0.703125,0.625
00005858.png,1,0,1,1,0.6078431372549019,0.3568627450980392,0.75,0.5625
00005859.png,0,0,1,1,0.3843137254901961,0.13333333333333333,0.78125,0.640625
00005860.png,1,1,0,1,0.796078431372549,0.5137254901960784,0.1875,0.578125
00005861.png,0,1,0,1,0.4980392156862745,0.8588235294117647,0.171875,0.734375
00005862.png,1,0,0,1,0.5882352941176471,0.12941176470588237,0.25,0.640625
00005863.png,0,0,0,1,0.2196078431372549,0.2627450980392157,0.234375,0.703125
00005864.png,1,1,1,0,0.8117647058823529,0.6,0.578125,0.234375
00005865.png,0,1,1,0,0.4196078431372549,0.7019607843137254,0.734375,0.28125
00005866.png,1,0,1,0,0.5490196078431373,0.39215686274509803,0.796875,0.359375
00005867.png,0,0,1,0,0.19215686274509805,0.3686274509803922,0.640625,0.0
00005868.png,1,1,0,0,0.615686274509804,0.8313725490196079,0.109375,0.390625
00005869.png,0,1,0,0,0.36470588235294116,0.9803921568627451,0.234375,0.078125
00005870.png,1,0,0,0,0.5686274509803921,0.33725490196078434,0.25,0.203125
00005871.png,0,0,0,0,0.49019607843137253,0.27450980392156865,0.140625,0.375
00005872.png,1,1,1,1,0.7215686274509804,0.6313725490196078,0.640625,0.484375
00005873.png,0,1,1,1,0.06274509803921569,0.6627450980392157,0.59375,0.71875
00005874.png,1,0,1,1,0.9294117647058824,0.16470588235294117,0.515625,0.609375
00005875.png,0,0,1,1,0.12156862745098039,0.41568627450980394,0.609375,0.5
00005876.png,1,1,0,1,0.9686274509803922,0.7098039215686275,0.03125,0.609375
00005877.png,0,1,0,1,0.01568627450980392,0.9882352941176471,0.140625,0.578125
00005878.png,1,0,0,1,0.7803921568627451,0.19607843137254902,0.28125,0.765625
00005879.png,0,0,0,1,0.4,0.15294117647058825,0.015625,0.640625
00005880.png,1,1,1,0,0.6196078431372549,0.9686274509803922,0.59375,0.3125
00005881.png,0,1,1,0,0.43529411764705883,0.5058823529411764,0.71875,0.171875
00005882.png,1,0,1,0,0.596078431372549,0.44313725490196076,0.453125,0.28125
00005883.png,0,0,1,0,0.10196078431372549,0.26666666666666666,0.71875,0.34375
00005884.png,1,1,0,0,0.6274509803921569,0.6901960784313725,0.140625,0.21875
00005885.png,0,1,0,0,0.047058823529411764,0.8549019607843137,0.328125,0.125
00005886.png,1,0,0,0,0.8980392156862745,0.30980392156862746,0.0,0.03125
00005887.png,0,0,0,0,0.027450980392156862,0.3843137254901961,0.125,0.0625
00005888.png,1,1,1,1,0.803921568627451,0.788235294117647,0.484375,0.59375
00005889.png,0,1,1,1,0.4745098039215686,0.615686274509804,0.671875,0.671875
00005890.png,1,0,1,1,0.6078431372549019,0.047058823529411764,0.703125,0.4375
00005891.png,0,0,1,1,0.47843137254901963,0.30196078431372547,0.578125,0.4375
00005892.png,1,1,0,1,0.9372549019607843,0.8117647058823529,0.046875,0.421875
00005893.png,0,1,0,1,0.2,0.5254901960784314,0.046875,0.5625
00005894.png,1,0,0,1,0.5254901960784314,0.17254901960784313,0.140625,0.671875
00005895.png,0,0,0,1,0.10196078431372549,0.4666666666666667,0.046875,0.4375
00005896.png,1,1,1,0,0.7254901960784313,0.6901960784313725,0.546875,0.09375
00005897.png,0,1,1,0,0.1568627450980392,0.7529411764705882,0.703125,0.078125
00005898.png,1,0,1,0,0.788235294117647,0.2196078431372549,0.65625,0.3125
00005899.png,0,0,1,0,0.43529411764705883,0.32941176470588235,0.796875,0.03125
00005900.png,1,1,0,0,0.6196078431372549,0.7725490196078432,0.296875,0.390625
00005901.png,0,1,0,0,0.10980392156862745,0.5098039215686274,0.03125,0.375
00005902.png,1,0,0,0,0.8235294117647058,0.47058823529411764,0.078125,0.015625
00005903.png,0,0,0,0,0.4666666666666667,0.16862745098039217,0.3125,0.15625
00005904.png,1,1,1,1,0.8745098039215686,0.7176470588235294,0.5,0.59375
00005905.png,0,1,1,1,0.30196078431372547,0.6078431372549019,0.625,0.78125
00005906.png,1,0,1,1,0.9882352941176471,0.12941176470588237,0.609375,0.671875
00005907.png,0,0,1,1,0.43529411764705883,0.18823529411764706,0.71875,0.609375
00005908.png,1,1,0,1,0.8823529411764706,0.7725490196078432,0.25,0.671875
00005909.png,0,1,0,1,0.03137254901960784,0.7215686274509804,0.0,0.703125
00005910.png,1,0,0,1,0.788235294117647,0.43529411764705883,0.09375,0.671875
00005911.png,0,0,0,1,0.42745098039215684,0.027450980392156862,0.296875,0.40625
00005912.png,1,1,1,0,0.5647058823529412,0.9372549019607843,0.734375,0.0
00005913.png,0,1,1,0,0.2980392156862745,0.7411764705882353,0.40625,0.359375
00005914.png,1,0,1,0,0.6,0.403921568627451,0.796875,0.078125
00005915.png,0,0,1,0,0.1607843137254902,0.4745098039215686,0.609375,0.28125
00005916.png,1,1,0,0,0.615686274509804,0.615686274509804,0.046875,0.171875
00005917.png,0,1,0,0,0.23529411764705882,0.9372549019607843,0.109375,0.125
00005918.png,1,0,0,0,0.792156862745098,0.34901960784313724,0.015625,0.34375
00005919.png,0,0,0,0,0.10196078431372549,0.08235294117647059,0.28125,0.265625
00005920.png,1,1,1,1,0.6823529411764706,0.6470588235294118,0.671875,0.734375
00005921.png,0,1,1,1,0.19607843137254902,0.8588235294117647,0.484375,0.4375
00005922.png,1,0,1,1,0.8117647058823529,0.27450980392156865,0.421875,0.46875
00005923.png,0,0,1,1,0.12549019607843137,0.36470588235294116,0.4375,0.609375
00005924.png,1,1,0,1,0.9254901960784314,0.8705882352941177,0.0625,0.515625
00005925.png,0,1,0,1,0.20392156862745098,0.5254901960784314,0.03125,0.515625
00005926.png,1,0,0,1,0.9019607843137255,0.42745098039215684,0.0,0.453125
00005927.png,0,0,0,1,0.22745098039215686,0.28627450980392155,0.03125,0.734375
00005928.png,1,1,1,0,0.7725490196078432,0.8196078431372549,0.640625,0.171875
00005929.png,0,1,1,0,0.01568627450980392,0.8313725490196079,0.5,0.390625
00005930.png,1,0,1,0,0.9725490196078431,0.30196078431372547,0.515625,0.25
00005931.png,0,0,1,0,0.35294117647058826,0.0,0.4375,0.171875
00005932.png,1,1,0,0,0.996078431372549,0.6431372549019608,0.328125,0.0
00005933.png,0,1,0,0,0.3568627450980392,0.7254901960784313,0.3125,0.265625
00005934.png,1,0,0,0,0.984313725490196,0.21568627450980393,0.28125,0.25
00005935.png,0,0,0,0,0.2980392156862745,0.11764705882352941,0.296875,0.015625
00005936.png,1,1,1,1,0.9607843137254902,0.8470588235294118,0.453125,0.453125
00005937.png,0,1,1,1,0.3137254901960784,0.9372549019607843,0.40625,0.53125
00005938.png,1,0,1,1,0.5607843137254902,0.33725490196078434,0.609375,0.765625
00005939.png,0,0,1,1,0.07058823529411765,0.3411764705882353,0.515625,0.6875
00005940.png,1,1,0,1,0.5843137254901961,0.996078431372549,0.109375,0.453125
00005941.png,0,1,0,1,0.14901960784313725,0.8156862745098039,0.25,0.640625
00005942.png,1,0,0,1,0.5254901960784314,0.2627450980392157,0.171875,0.765625
00005943.png,0,0,0,1,0.19215686274509805,0.1843137254901961,0.140625,0.703125
00005944.png,1,1,1,0,0.8352941176470589,0.9725490196078431,0.5625,0.03125
00005945.png,0,1,1,0,0.3176470588235294,0.6039215686274509,0.71875,0.0
00005946.png,1,0,1,0,0.8352941176470589,0.0196078431372549,0.59375,0.109375
00005947.png,0,0,1,0,0.34509803921568627,0.4745098039215686,0.53125,0.109375
00005948.png,1,1,0,0,0.6078431372549019,0.788235294117647,0.28125,0.234375
00005949.png,0,1,0,0,0.22745098039215686,0.9450980392156862,0.390625,0.203125
00005950.png,1,0,0,0,0.9686274509803922,0.011764705882352941,0.03125,0.0625
00005951.png,0,0,0,0,0.16862745098039217,0.23529411764705882,0.265625,0.09375
00005952.png,1,1,1,1,0.5607843137254902,0.7294117647058823,0.640625,0.53125
00005953.png,0,1,1,1,0.3843137254901961,0.9254901960784314,0.5,0.6875
00005954.png,1,0,1,1,0.9921568627450981,0.34509803921568627,0.625,0.5625
00005955.png,0,0,1,1,0.1607843137254902,0.09411764705882353,0.703125,0.5
00005956.png,1,1,0,1,0.5215686274509804,0.6745098039215687,0.234375,0.71875
00005957.png,0,1,0,1,0.11764705882352941,0.6784313725490196,0.0625,0.578125
00005958.png,1,0,0,1,0.6549019607843137,0.3215686274509804,0.265625,0.53125
00005959.png,0,0,0,1,0.43529411764705883,0.27058823529411763,0.3125,0.59375
00005960.png,1,1,1,0,0.5725490196078431,0.5058823529411764,0.796875,0.296875
00005961.png,0,1,1,0,0.1411764705882353,0.8549019607843137,0.6875,0.296875
00005962.png,1,0,1,0,0.7372549019607844,0.45098039215686275,0.78125,0.046875
00005963.png,0,0,1,0,0.1450980392156863,0.2,0.46875,0.09375
00005964.png,1,1,0,0,0.9882352941176471,0.7058823529411765,0.359375,0.140625
00005965.png,0,1,0,0,0.23137254901960785,0.8784313725490196,0.03125,0.390625
00005966.png,1,0,0,0,1.0,0.3568627450980392,0.046875,0.296875
00005967.png,0,0,0,0,0.023529411764705882,0.050980392156862744,0.359375,0.15625
00005968.png,1,1,1,1,0.5215686274509804,0.5215686274509804,0.5,0.609375
00005969.png,0,1,1,1,0.11372549019607843,0.7725490196078432,0.734375,0.640625
00005970.png,1,0,1,1,0.7725490196078432,0.06666666666666667,0.609375,0.78125
00005971.png,0,0,1,1,0.26666666666666666,0.33725490196078434,0.5,0.796875
00005972.png,1,1,0,1,0.8470588235294118,0.7450980392156863,0.25,0.65625
00005973.png,0,1,0,1,0.35294117647058826,0.5882352941176471,0.03125,0.5625
00005974.png,1,0,0,1,0.6274509803921569,0.2235294117647059,0.234375,0.609375
00005975.png,0,0,0,1,0.06666666666666667,0.3607843137254902,0.34375,0.578125
00005976.png,1,1,1,0,0.6196078431372549,0.7450980392156863,0.4375,0.234375
00005977.png,0,1,1,0,0.44313725490196076,0.7372549019607844,0.6875,0.15625
00005978.png,1,0,1,0,0.6,0.4235294117647059,0.5625,0.296875
00005979.png,0,0,1,0,0.39215686274509803,0.4823529411764706,0.78125,0.234375
00005980.png,1,1,0,0,0.9372549019607843,0.6588235294117647,0.078125,0.375
00005981.png,0,1,0,0,0.047058823529411764,0.7294117647058823,0.109375,0.328125
00005982.png,1,0,0,0,0.9568627450980393,0.027450980392156862,0.203125,0.28125
00005983.png,0,0,0,0,0.4666666666666667,0.054901960784313725,0.125,0.328125
00005984.png,1,1,1,1,0.8941176470588236,0.9333333333333333,0.453125,0.796875
00005985.png,0,1,1,1,0.3254901960784314,0.8313725490196079,0.578125,0.6875
00005986.png,1,0,1,1,0.7411764705882353,0.054901960784313725,0.765625,0.6875
00005987.png,0,0,1,1,0.18823529411764706,0.050980392156862744,0.640625,0.671875
00005988.png,1,1,0,1,0.9725490196078431,0.7137254901960784,0.125,0.65625
00005989.png,0,1,0,1,0.396078431372549,0.8549019607843137,0.3125,0.734375
00005990.png,1,0,0,1,0.5529411764705883,0.4980392156862745,0.0625,0.4375
00005991.png,0,0,0,1,0.16470588235294117,0.2549019607843137,0.0625,0.625
00005992.png,1,1,1,0,0.6745098039215687,0.6784313725490196,0.65625,0.140625
00005993.png,0,1,1,0,0.01568627450980392,0.6235294117647059,0.4375,0.21875
00005994.png,1,0,1,0,0.7254901960784313,0.37254901960784315,0.53125,0.1875
00005995.png,0,0,1,0,0.043137254901960784,0.03137254901960784,0.609375,0.125
00005996.png,1,1,0,0,0.592156862745098,0.8,0.28125,0.328125
00005997.png,0,1,0,0,0.49411764705882355,0.6666666666666666,0.328125,0.1875
00005998.png,1,0,0,0,0.5058823529411764,0.3411764705882353,0.03125,0.28125
00005999.png,0,0,0,0,0.2549019607843137,0.07450980392156863,0.171875,0.25
00006000.png,1,1,1,1,0.9137254901960784,0.9803921568627451,0.4375,0.609375
00006001.png,0,1,1,1,0.07450980392156863,0.7450980392156863,0.75,0.515625
00006002.png,1,0,1,1,0.6078431372549019,0.07450980392156863,0.484375,0.59375
00006003.png,0,0,1,1,0.3843137254901961,0.4470588235294118,0.5625,0.484375
00006004.png,1,1,0,1,0.6352941176470588,0.7058823529411765,0.140625,0.609375
00006005.png,0,1,0,1,0.14901960784313725,0.6078431372549019,0.359375,0.796875
00006006.png,1,0,0,1,0.9333333333333333,0.3137254901960784,0.03125,0.796875
00006007.png,0,0,0,1,0.10588235294117647,0.4823529411764706,0.03125,0.65625
00006008.png,1,1,1,0,0.7568627450980392,0.6392156862745098,0.796875,0.03125
00006009.png,0,1,1,0,0.40784313725490196,0.7294117647058823,0.59375,0.375
00006010.png,1,0,1,0,0.5725490196078431,0.2549019607843137,0.59375,0.234375
00006011.png,0,0,1,0,0.35294117647058826,0.26666666666666666,0.53125,0.046875
00006012.png,1,1,0,0,0.6509803921568628,0.5372549019607843,0.21875,0.15625
00006013.png,0,1,0,0,0.0,0.5372549019607843,0.28125,0.25
00006014.png,1,0,0,0,0.7137254901960784,0.27450980392156865,0.3125,0.015625
00006015.png,0,0,0,0,0.08627450980392157,0.0784313725490196,0.109375,0.328125
00006016.png,1,1,1,1,0.8274509803921568,0.9215686274509803,0.40625,0.453125
00006017.png,0,1,1,1,0.07450980392156863,0.9803921568627451,0.640625,0.46875
00006018.png,1,0,1,1,0.8509803921568627,0.44313725490196076,0.6875,0.65625
00006019.png,0,0,1,1,0.14901960784313725,0.2549019607843137,0.578125,0.65625
00006020.png,1,1,0,1,0.8196078431372549,0.8823529411764706,0.390625,0.671875
00006021.png,0,1,0,1,0.26666666666666666,0.6627450980392157,0.015625,0.4375
00006022.png,1,0,0,1,0.996078431372549,0.29411764705882354,0.234375,0.625
00006023.png,0,0,0,1,0.4117647058823529,0.26666666666666666,0.140625,0.71875
00006024.png,1,1,1,0,0.6862745098039216,0.9529411764705882,0.484375,0.046875
00006025.png,0,1,1,0,0.22745098039215686,0.7803921568627451,0.453125,0.0
00006026.png,1,0,1,0,0.6431372549019608,0.3686274509803922,0.609375,0.140625
00006027.png,0,0,1,0,0.44313725490196076,0.2823529411764706,0.546875,0.078125
00006028.png,1,1,0,0,0.8980392156862745,0.8862745098039215,0.140625,0.265625
00006029.png,0,1,0,0,0.4823529411764706,0.6823529411764706,0.03125,0.140625
00006030.png,1,0,0,0,0.5019607843137255,0.12941176470588237,0.046875,0.140625
00006031.png,0,0,0,0,0.19215686274509805,0.41568627450980394,0.171875,0.203125
00006032.png,1,1,1,1,0.8156862745098039,0.7490196078431373,0.625,0.5
00006033.png,0,1,1,1,0.06666666666666667,0.8862745098039215,0.734375,0.46875
00006034.png,1,0,1,1,0.6431372549019608,0.4588235294117647,0.515625,0.578125
00006035.png,0,0,1,1,0.1450980392156863,0.4235294117647059,0.625,0.609375
00006036.png,1,1,0,1,0.5058823529411764,0.792156862745098,0.171875,0.46875
00006037.png,0,1,0,1,0.43529411764705883,0.5294117647058824,0.046875,0.65625
00006038.png,1,0,0,1,0.8235294117647058,0.49411764705882355,0.171875,0.765625
00006039.png,0,0,0,1,0.396078431372549,0.12549019607843137,0.15625,0.453125
00006040.png,1,1,1,0,0.5254901960784314,0.596078431372549,0.46875,0.3125
00006041.png,0,1,1,0,0.3254901960784314,0.5725490196078431,0.65625,0.3125
00006042.png,1,0,1,0,0.8823529411764706,0.30980392156862746,0.59375,0.234375
00006043.png,0,0,1,0,0.48627450980392156,0.21568627450980393,0.421875,0.28125
00006044.png,1,1,0,0,0.9215686274509803,0.8705882352941177,0.203125,0.34375
00006045.png,0,1,0,0,0.21176470588235294,0.7843137254901961,0.1875,0.28125
00006046.png,1,0,0,0,0.9137254901960784,0.023529411764705882,0.390625,0.078125
00006047.png,0,0,0,0,0.41568627450980394,0.07450980392156863,0.1875,0.3125
00006048.png,1,1,1,1,0.6235294117647059,0.5764705882352941,0.671875,0.703125
00006049.png,0,1,1,1,0.42745098039215684,0.7176470588235294,0.609375,0.59375
00006050.png,1,0,1,1,0.9450980392156862,0.17647058823529413,0.71875,0.609375
00006051.png,0,0,1,1,0.4235294117647059,0.42745098039215684,0.578125,0.640625
00006052.png,1,1,0,1,0.807843137254902,0.6666666666666666,0.171875,0.765625
00006053.png,0,1,0,1,0.30980392156862746,0.9215686274509803,0.015625,0.46875
00006054.png,1,0,0,1,0.984313725490196,0.3764705882352941,0.0625,0.78125
00006055.png,0,0,0,1,0.48627450980392156,0.2823529411764706,0.140625,0.5
00006056.png,1,1,1,0,0.5529411764705883,1.0,0.515625,0.265625
00006057.png,0,1,1,0,0.06666666666666667,0.5058823529411764,0.75,0.140625
00006058.png,1,0,1,0,0.8313725490196079,0.21568627450980393,0.671875,0.234375
00006059.png,0,0,1,0,0.396078431372549,0.3411764705882353,0.40625,0.0625
00006060.png,1,1,0,0,0.8509803921568627,0.9686274509803922,0.0625,0.109375
00006061.png,0,1,0,0,0.15294117647058825,0.6,0.140625,0.125
00006062.png,1,0,0,0,0.7803921568627451,0.09411764705882353,0.28125,0.21875
00006063.png,0,0,0,0,0.3607843137254902,0.23529411764705882,0.15625,0.390625
00006064.png,1,1,1,1,0.5215686274509804,0.8392156862745098,0.546875,0.546875
00006065.png,0,1,1,1,0.20392156862745098,0.611764705882353,0.40625,0.46875
00006066.png,1,0,1,1,0.8392156862745098,0.41568627450980394,0.484375,0.640625
00006067.png,0,0,1,1,0.28627450980392155,0.054901960784313725,0.453125,0.625
00006068.png,1,1,0,1,0.8,0.6431372549019608,0.28125,0.453125
00006069.png,0,1,0,1,0.43529411764705883,0.7607843137254902,0.234375,0.78125
00006070.png,1,0,0,1,0.8235294117647058,0.24705882352941178,0.125,0.53125
00006071.png,0,0,0,1,0.09411764705882353,0.45098039215686275,0.375,0.4375
00006072.png,1,1,1,0,0.8352941176470589,0.6823529411764706,0.75,0.390625
00006073.png,0,1,1,0,0.14901960784313725,0.6235294117647059,0.796875,0.203125
00006074.png,1,0,1,0,0.8431372549019608,0.047058823529411764,0.671875,0.375
00006075.png,0,0,1,0,0.09019607843137255,0.09019607843137255,0.515625,0.3125
00006076.png,1,1,0,0,0.8627450980392157,0.5137254901960784,0.328125,0.0625
00006077.png,0,1,0,0,0.2549019607843137,0.6745098039215687,0.296875,0.375
00006078.png,1,0,0,0,0.7529411764705882,0.47058823529411764,0.3125,0.171875
00006079.png,0,0,0,0,0.24705882352941178,0.43529411764705883,0.171875,0.375
00006080.png,1,1,1,1,0.7098039215686275,0.6,0.703125,0.671875
00006081.png,0,1,1,1,0.3686274509803922,0.5647058823529412,0.640625,0.734375
00006082.png,1,0,1,1,0.9529411764705882,0.3411764705882353,0.40625,0.78125
00006083.png,0,0,1,1,0.33725490196078434,0.3607843137254902,0.453125,0.515625
00006084.png,1,1,0,1,0.7529411764705882,0.8627450980392157,0.0,0.453125
00006085.png,0,1,0,1,0.43529411764705883,0.5450980392156862,0.0625,0.546875
00006086.png,1,0,0,1,0.9686274509803922,0.4980392156862745,0.015625,0.640625
00006087.png,0,0,0,1,0.29411764705882354,0.13725490196078433,0.25,0.6875
00006088.png,1,1,1,0,0.807843137254902,0.996078431372549,0.484375,0.234375
00006089.png,0,1,1,0,0.0392156862745098,0.5215686274509804,0.421875,0.046875
00006090.png,1,0,1,0,0.6823529411764706,0.3568627450980392,0.71875,0.140625
00006091.png,0,0,1,0,0.28627450980392155,0.43137254901960786,0.703125,0.15625
00006092.png,1,1,0,0,0.9647058823529412,0.6,0.015625,0.109375
00006093.png,0,1,0,0,0.027450980392156862,0.9019607843137255,0.1875,0.296875
00006094.png,1,0,0,0,0.5450980392156862,0.44313725490196076,0.1875,0.0
00006095.png,0,0,0,0,0.12156862745098039,0.23529411764705882,0.171875,0.046875
00006096.png,1,1,1,1,0.8274509803921568,0.7294117647058823,0.625,0.6875
00006097.png,0,1,1,1,0.07058823529411765,0.7098039215686275,0.625,0.46875
00006098.png,1,0,1,1,0.8705882352941177,0.1411764705882353,0.5625,0.703125
00006099.png,0,0,1,1,0.00392156862745098,0.3411764705882353,0.78125,0.671875
00006100.png,1,1,0,1,0.7372549019607844,0.6980392156862745,0.109375,0.75
00006101.png,0,1,0,1,0.4745098039215686,0.9882352941176471,0.375,0.453125
00006102.png,1,0,0,1,0.8156862745098039,0.4235294117647059,0.25,0.765625
00006103.png,0,0,0,1,0.3568627450980392,0.3411764705882353,0.046875,0.703125
00006104.png,1,1,1,0,0.5176470588235295,0.7098039215686275,0.40625,0.390625
00006105.png,0,1,1,0,0.0,0.9450980392156862,0.546875,0.046875
00006106.png,1,0,1,0,0.5215686274509804,0.4117647058823529,0.75,0.109375
00006107.png,0,0,1,0,0.24705882352941178,0.4117647058823529,0.65625,0.390625
00006108.png,1,1,0,0,0.7529411764705882,0.7803921568627451,0.046875,0.03125
00006109.png,0,1,0,0,0.42745098039215684,0.5803921568627451,0.125,0.3125
00006110.png,1,0,0,0,0.6862745098039216,0.3607843137254902,0.375,0.34375
00006111.png,0,0,0,0,0.08235294117647059,0.10196078431372549,0.078125,0.34375
00006112.png,1,1,1,1,0.7686274509803922,0.8274509803921568,0.578125,0.5625
00006113.png,0,1,1,1,0.24705882352941178,0.8235294117647058,0.640625,0.734375
00006114.png,1,0,1,1,0.9725490196078431,0.28627450980392155,0.75,0.625
00006115.png,0,0,1,1,0.23921568627450981,0.48627450980392156,0.703125,0.703125
00006116.png,1,1,0,1,0.6392156862745098,0.7450980392156863,0.328125,0.421875
00006117.png,0,1,0,1,0.34509803921568627,0.6941176470588235,0.0,0.609375
00006118.png,1,0,0,1,0.9176470588235294,0.2823529411764706,0.125,0.6875
00006119.png,0,0,0,1,0.13725490196078433,0.3333333333333333,0.28125,0.421875
00006120.png,1,1,1,0,0.6313725490196078,0.7686274509803922,0.484375,0.0
00006121.png,0,1,1,0,0.054901960784313725,0.8901960784313725,0.515625,0.328125
00006122.png,1,0,1,0,0.6509803921568628,0.10588235294117647,0.671875,0.359375
00006123.png,0,0,1,0,0.10980392156862745,0.3568627450980392,0.453125,0.0625
00006124.png,1,1,0,0,0.611764705882353,0.8666666666666667,0.1875,0.125
00006125.png,0,1,0,0,0.0,0.6431372549019608,0.234375,0.078125
00006126.png,1,0,0,0,0.9058823529411765,0.35294117647058826,0.171875,0.34375
00006127.png,0,0,0,0,0.45098039215686275,0.07450980392156863,0.140625,0.375
00006128.png,1,1,1,1,0.9450980392156862,0.8745098039215686,0.515625,0.765625
00006129.png,0,1,1,1,0.3176470588235294,0.5294117647058824,0.65625,0.734375
00006130.png,1,0,1,1,0.7764705882352941,0.4392156862745098,0.78125,0.4375
00006131.png,0,0,1,1,0.00784313725490196,0.32941176470588235,0.65625,0.75
00006132.png,1,1,0,1,0.8117647058823529,0.6941176470588235,0.09375,0.53125
00006133.png,0,1,0,1,0.2627450980392157,0.5450980392156862,0.15625,0.6875
00006134.png,1,0,0,1,0.9607843137254902,0.4549019607843137,0.140625,0.46875
00006135.png,0,0,0,1,0.25882352941176473,0.4627450980392157,0.1875,0.59375
00006136.png,1,1,1,0,0.5333333333333333,0.9058823529411765,0.53125,0.390625
00006137.png,0,1,1,0,0.4196078431372549,0.596078431372549,0.5625,0.171875
00006138.png,1,0,1,0,0.7725490196078432,0.06666666666666667,0.765625,0.046875
00006139.png,0,0,1,0,0.33725490196078434,0.4980392156862745,0.4375,0.046875
00006140.png,1,1,0,0,0.8901960784313725,0.6313725490196078,0.15625,0.09375
00006141.png,0,1,0,0,0.1803921568627451,0.5450980392156862,0.046875,0.203125
00006142.png,1,0,0,0,0.8745098039215686,0.07450980392156863,0.390625,0.0625
00006143.png,0,0,0,0,0.4745098039215686,0.2980392156862745,0.28125,0.296875
00006144.png,1,1,1,1,0.6666666666666666,0.5882352941176471,0.734375,0.734375
00006145.png,0,1,1,1,0.3333333333333333,0.8392156862745098,0.453125,0.75
00006146.png,1,0,1,1,0.6588235294117647,0.3137254901960784,0.609375,0.65625
00006147.png,0,0,1,1,0.30980392156862746,0.3686274509803922,0.59375,0.765625
00006148.png,1,1,0,1,0.6901960784313725,0.6666666666666666,0.21875,0.5
00006149.png,0,1,0,1,0.0,0.9411764705882353,0.359375,0.546875
00006150.png,1,0,0,1,0.7450980392156863,0.3215686274509804,0.015625,0.625
00006151.png,0,0,0,1,0.10196078431372549,0.4980392156862745,0.28125,0.796875
00006152.png,1,1,1,0,0.9254901960784314,0.7725490196078432,0.671875,0.203125
00006153.png,0,1,1,0,0.08235294117647059,0.8666666666666667,0.609375,0.296875
00006154.png,1,0,1,0,0.9607843137254902,0.3803921568627451,0.59375,0.140625
00006155.png,0,0,1,0,0.396078431372549,0.29411764705882354,0.421875,0.0
00006156.png,1,1,0,0,0.7803921568627451,0.7647058823529411,0.296875,0.3125
00006157.png,0,1,0,0,0.21176470588235294,0.5098039215686274,0.28125,0.390625
00006158.png,1,0,0,0,0.5607843137254902,0.45098039215686275,0.015625,0.09375
00006159.png,0,0,0,0,0.09803921568627451,0.41568627450980394,0.078125,0.234375
00006160.png,1,1,1,1,0.7137254901960784,0.8823529411764706,0.625,0.4375
00006161.png,0,1,1,1,0.08235294117647059,0.5450980392156862,0.46875,0.40625
00006162.png,1,0,1,1,0.9254901960784314,0.38823529411764707,0.625,0.5625
00006163.png,0,0,1,1,0.4117647058823529,0.32941176470588235,0.5625,0.78125
00006164.png,1,1,0,1,0.7411764705882353,0.6392156862745098,0.015625,0.625
00006165.png,0,1,0,1,0.2823529411764706,0.8588235294117647,0.34375,0.453125
00006166.png,1,0,0,1,0.5764705882352941,0.1803921568627451,0.0625,0.734375
00006167.png,0,0,0,1,0.21568627450980393,0.14901960784313725,0.046875,0.609375
00006168.png,1,1,1,0,0.7450980392156863,0.9450980392156862,0.796875,0.03125
00006169.png,0,1,1,0,0.09803921568627451,0.6470588235294118,0.765625,0.390625
00006170.png,1,0,1,0,0.807843137254902,0.21568627450980393,0.765625,0.0
00006171.png,0,0,1,0,0.2196078431372549,0.12156862745098039,0.625,0.3125
00006172.png,1,1,0,0,0.5137254901960784,0.8705882352941177,0.390625,0.046875
00006173.png,0,1,0,0,0.2,0.9450980392156862,0.28125,0.0
00006174.png,1,0,0,0,0.6862745098039216,0.2196078431372549,0.359375,0.34375
00006175.png,0,0,0,0,0.20392156862745098,0.24705882352941178,0.0625,0.328125
